step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
297,46764.61,8693978.19,8740742.8,89252.26,42487.65,0
228,48757.41,0.0,0.0,137734.32,186491.73,0
153,8595.49,211869.75,203274.26,0.0,0.0,0
211,9312.85,165622.01,156309.16,0.0,0.0,0
324,6723.93,319697.0,312973.07,286653.54,293377.47,0
105,35496.47,35496.47,0.0,0.0,0.0,1
398,12406.44,29915038.62,29927445.06,740454.08,728047.64,0
543,57204.07,57204.07,0.0,2726027.96,2783232.03,1
274,11188.1,10974.0,0.0,0.0,0.0,0
403,266910.41,5097366.94,5364277.35,18769863.5,18502953.09,0
8,262254.4,225017.56,0.0,0.0,262254.4,0
589,25695.79,11568.0,0.0,0.0,0.0,0
563,1676936.79,1676936.79,0.0,0.0,0.0,1
18,175863.85,729144.9,553281.06,1643276.61,1819140.46,0
158,4092.65,5676.0,1583.35,0.0,0.0,0
285,212975.59,212975.59,0.0,0.0,0.0,1
692,25097.98,0.0,0.0,0.0,0.0,0
307,76769.96,70566.0,147335.96,333718.58,256948.61,0
306,445756.37,143187.0,0.0,0.0,445756.37,0
121,1241118.86,1241118.86,0.0,30436340.62,31677459.48,1
352,195535.22,0.0,0.0,5313936.16,5509471.38,0
533,400517.07,400517.07,0.0,0.0,0.0,1
538,211053.07,1123.0,212176.07,0.0,0.0,0
254,12130.54,793473.0,781342.46,0.0,0.0,0
19,93517.47,221342.0,127824.53,330632.0,424149.47,0
463,4152435.91,4152435.91,0.0,0.0,4152435.91,1
381,35661.78,440.0,36101.78,3339.11,0.0,0
236,126952.14,37293.0,0.0,0.0,126952.14,0
238,74008.13,20101.0,94109.13,2166.42,0.0,0
350,43325.17,52597.0,9271.83,0.0,0.0,0
382,52684.73,252056.0,199371.27,1695404.44,1748089.17,0
251,58083.15,19845.0,0.0,189834.07,247917.22,0
139,804445.58,785066.97,0.0,4188196.41,4992641.99,0
143,32076.17,32076.17,0.0,905007.28,937083.46,1
160,395978.72,51665.0,0.0,59393.04,455371.76,0
394,29355.37,10997.0,0.0,0.0,0.0,0
213,1650168.9,1650168.9,0.0,3023206.41,4673375.3,1
307,139607.19,0.0,0.0,275405.81,415013.01,0
225,22326.51,0.0,0.0,94913.69,117240.2,0
273,225270.69,4744233.49,4969504.18,265666.5,40395.81,0
405,195228.94,0.0,0.0,1755055.87,1950284.81,0
358,424128.35,7653527.82,8077656.17,470060.37,45932.02,0
182,24497.91,0.0,0.0,30960.49,55458.4,0
403,12000.74,50716.0,38715.26,0.0,0.0,0
380,1584.72,21387.0,19802.28,0.0,0.0,0
492,20875.63,0.0,0.0,0.0,0.0,0
377,22702.11,0.0,0.0,0.0,0.0,0
307,302885.97,0.0,0.0,4725405.1,5028291.07,0
157,4738282.28,4738282.28,0.0,0.0,0.0,1
134,33528.21,32292.41,0.0,1591744.63,1625272.83,0
397,2065442.81,39184.0,0.0,197022.6,2262465.41,0
184,1763.72,0.0,0.0,0.0,0.0,0
14,10331.35,2506.0,0.0,0.0,0.0,0
497,10000000.0,10000000.0,0.0,714460.87,10714460.87,1
249,50938.86,665443.12,614504.26,0.0,0.0,0
235,243350.37,1026.0,244376.37,2263884.02,2020533.65,0
253,304144.19,109856.0,414000.19,1072613.95,768469.76,0
422,2897907.81,2897907.81,0.0,0.0,0.0,1
394,845.04,12543.0,11697.96,0.0,0.0,0
331,88533.43,612.0,89145.43,140334.48,51801.05,0
274,263612.38,0.0,0.0,1509149.93,1772762.32,0
275,218727.66,11571.0,0.0,2470221.94,2688949.59,0
205,15797.28,0.0,0.0,0.0,0.0,0
276,5957.53,0.0,0.0,0.0,0.0,0
279,6085.94,29827.35,23741.4,0.0,0.0,0
400,30728.84,24084.0,0.0,0.0,0.0,0
594,107366.29,169.0,107535.29,201773.74,94407.46,0
161,10000000.0,10000000.0,0.0,0.0,10000000.0,1
211,220297.94,6209525.03,6429822.97,1110837.9,890539.96,0
136,9292.55,99984.0,90691.45,0.0,0.0,0
540,342970.95,342970.95,0.0,0.0,0.0,1
354,207632.66,221007.13,428639.79,4171164.22,3963531.56,0
13,138041.64,0.0,0.0,175780.55,312134.0,0
260,5651.77,10234.0,4582.23,0.0,0.0,0
322,173620.64,636.0,0.0,10963.67,184584.32,0
252,30868.44,0.0,0.0,925061.97,955930.4,0
375,118462.93,118462.93,0.0,0.0,0.0,1
361,6335.6,9041.0,2705.4,0.0,0.0,0
234,238806.21,0.0,0.0,1410128.25,1648934.46,0
239,213399.85,94501.0,0.0,4928202.9,5141602.75,0
329,3551022.86,3551022.86,0.0,0.0,0.0,1
139,6221.93,40089.51,33867.57,0.0,0.0,0
352,126324.39,0.0,0.0,494240.36,620564.75,0
281,4562.59,0.0,0.0,0.0,0.0,0
373,217372.32,0.0,0.0,415889.96,633262.28,0
379,2088.54,322201.04,320112.5,0.0,0.0,0
203,5690.41,22125.0,16434.59,0.0,0.0,0
43,147607.77,0.0,0.0,615720.74,763328.51,0
281,484956.8,10869376.93,11354333.72,511964.42,27007.62,0
350,77673.27,0.0,0.0,1210703.34,1288376.61,0
140,98257.97,634.0,98891.97,0.0,0.0,0
377,264325.98,0.0,0.0,746054.16,1010380.14,0
560,357882.83,357882.83,0.0,0.0,0.0,1
408,2567602.1,2567602.1,0.0,0.0,2567602.1,1
354,135711.49,39795.94,0.0,2058546.6,2194258.1,0
138,430343.72,923296.22,1353639.94,2018089.64,1587745.92,0
328,265415.62,710.0,0.0,1922195.24,2187610.86,0
350,28861.56,2013.0,0.0,0.0,0.0,0
243,1290193.08,1290193.08,0.0,0.0,1290193.08,1
163,9323.31,9025.0,0.0,0.0,0.0,0
41,207162.08,21221.0,0.0,783528.26,842265.11,0
137,1756059.64,0.0,0.0,3740572.52,5496632.16,0
374,340996.81,0.0,0.0,10366755.53,10707752.34,0
14,164685.12,5450853.47,5615538.59,905925.0,1115454.18,0
403,51736.46,31241.0,0.0,353863.85,405600.32,0
326,1232045.89,0.0,0.0,4000123.79,5232169.67,0
280,42918.46,30557.0,0.0,119443.39,162361.86,0
44,1649818.97,1649818.97,0.0,560704.68,2210523.64,1
357,17412.73,14111.1,0.0,0.0,0.0,0
21,20850.72,0.0,0.0,0.0,0.0,0
495,197943.1,197943.1,0.0,0.0,197943.1,1
280,6086.09,102972.0,96885.91,0.0,0.0,0
251,3170.91,219203.9,216032.99,0.0,0.0,0
174,1536245.52,1536245.52,0.0,0.0,0.0,1
303,180259.78,0.0,0.0,539150.87,719410.66,0
251,124362.69,7029259.98,7153622.67,125999.71,1637.02,0
40,16962.0,2018.0,0.0,0.0,0.0,0
182,8128.66,35434.49,27305.84,0.0,0.0,0
332,41912.01,2868.42,0.0,0.0,0.0,0
414,533269.77,533269.77,0.0,0.0,0.0,1
274,274163.54,4500149.83,4774313.37,1642045.3,1367881.76,0
209,117277.02,6671.0,0.0,107147.08,224424.1,0
332,24529.24,10898.0,0.0,209892.28,234421.52,0
57,157610.11,157610.11,0.0,949587.48,1107197.59,1
15,7176.18,45286.0,38109.82,0.0,0.0,0
130,202273.42,0.0,0.0,247757.85,2172806.14,0
260,248023.28,7494282.4,7742305.68,1138356.64,890333.36,0
685,537539.97,537539.97,0.0,0.0,0.0,1
259,37603.5,0.0,0.0,7388059.18,7425662.68,0
178,29883.33,20734.0,0.0,0.0,0.0,0
594,159768.83,5249501.62,5409270.45,3025458.67,2865689.84,0
351,69.46,95483.2,95413.75,0.0,0.0,0
139,11862.05,55022.94,43160.89,0.0,0.0,0
381,801966.85,92599.53,0.0,2021862.25,2823829.11,0
348,21683.39,21335.0,0.0,0.0,0.0,0
44,20153.82,65789.55,45635.74,0.0,0.0,0
350,640648.06,640648.06,0.0,0.0,0.0,1
350,352184.54,295006.87,647191.41,417388.46,65203.92,0
228,132721.43,0.0,0.0,26646522.56,26779243.99,0
302,135354.03,213171.0,77816.97,165246.82,300600.86,0
133,21579.84,0.0,0.0,968223.92,989803.76,0
297,27042.87,0.0,0.0,3055307.06,3082349.93,0
203,33894.23,324572.05,358466.28,683499.11,649604.88,0
213,112391.68,7299.73,119691.42,446999.5,334607.82,0
501,1318024.48,1318024.48,0.0,0.0,0.0,1
18,19901.16,49153.0,69054.16,180204.28,295407.91,0
138,12356.23,156306.0,143949.77,540967.45,553323.68,0
688,7442005.19,7442005.19,0.0,0.0,0.0,1
188,236.33,0.0,0.0,0.0,0.0,0
302,78362.31,138792.0,217154.31,49866.8,0.0,0
43,10003.95,332505.53,322501.58,0.0,0.0,0
211,225449.09,0.0,0.0,1503106.75,1728555.84,0
165,61852.56,2872987.47,2934840.03,199579.12,137726.56,0
203,11401.14,0.0,0.0,321217.51,332618.65,0
29,268641.82,268641.82,0.0,197163.95,465805.77,1
62,401529.35,401529.35,0.0,4162.42,405691.77,1
416,220986.45,0.0,0.0,778620.39,999606.84,0
161,144876.4,144876.4,0.0,170443.27,315319.66,1
212,362988.52,362988.52,0.0,2158316.76,2521305.27,1
139,24041.66,0.0,0.0,169912.61,288024.32,0
44,12169.09,46185.27,34016.19,0.0,0.0,0
305,345962.17,10948.0,0.0,4352685.46,4698647.62,0
208,17822.35,0.0,0.0,0.0,0.0,0
131,25561.7,0.0,0.0,105829.9,131391.6,0
741,62297.18,62297.18,0.0,1060553.11,1122850.29,1
186,26961.08,0.0,0.0,0.0,0.0,0
8,19423.57,26634.0,7210.43,0.0,0.0,0
321,103418.15,202025.0,98606.85,2258240.73,2361658.88,0
396,34193.26,23592.72,0.0,0.0,0.0,0
18,36782.95,30776.0,0.0,913300.92,542025.43,0
164,165153.59,4372010.0,4537163.59,3534749.1,3369595.51,0
416,105504.87,0.0,0.0,1817508.37,1923013.24,0
158,5138.47,0.0,0.0,0.0,0.0,0
305,6688.82,5942.0,0.0,0.0,0.0,0
182,29849.22,301312.6,331161.82,7135135.72,7105286.5,0
266,3486005.08,3486005.08,0.0,50634.59,3536639.67,1
588,294688.74,4774174.84,5068863.58,1381148.47,1086459.73,0
20,31887.08,52774.0,84661.08,209541.13,177654.04,0
354,66550.0,66550.0,0.0,0.0,0.0,1
205,222431.4,55082.0,0.0,1567438.17,1789869.57,0
260,9604.61,388878.62,379274.01,0.0,0.0,0
208,57350.79,224210.44,166859.65,490387.06,692834.34,0
234,22323.89,21027.0,0.0,419766.31,442090.2,0
46,51883.73,15157329.38,15209213.11,8031996.55,7980112.82,0
617,2542664.27,2542664.27,2542664.27,0.0,0.0,1
11,446752.85,389214.0,835966.85,17114.1,0.0,0
457,173020.24,173020.24,0.0,95201.75,268221.99,1
9,213029.13,6371771.03,6584800.15,877530.28,664501.15,0
187,32047.38,22986.0,0.0,0.0,32047.38,0
205,207155.06,20967.0,228122.06,0.0,0.0,0
437,101392.92,101392.92,0.0,614050.05,715442.97,1
127,426532.4,426532.4,0.0,0.0,0.0,1
187,18586.16,14652334.22,14670920.39,291335.43,272749.27,0
672,851861.74,0.0,0.0,7471573.14,8323434.88,0
34,560734.91,0.0,0.0,1279102.45,1839837.36,0
348,319269.57,0.0,0.0,4992984.52,5312254.09,0
305,104723.55,5889788.88,5994512.43,856627.1,751903.55,0
12,423914.54,65161.0,489075.54,1512518.57,1436293.37,0
206,278793.36,11145.0,0.0,1373954.27,1652747.63,0
549,29473.67,29473.67,0.0,32212.58,61686.25,1
723,1232697.94,1232697.94,0.0,0.0,0.0,1
238,11458.34,16640.0,5181.66,0.0,0.0,0
276,143381.92,5569.0,148950.92,488624.99,345243.07,0
204,6850.8,0.0,0.0,0.0,0.0,0
359,196296.41,16674405.44,16870701.85,2937767.95,2741471.54,0
289,61.66,20273.0,20211.34,0.0,0.0,0
257,222224.52,5587.0,0.0,0.0,222224.52,0
182,20861.0,11315.0,0.0,0.0,0.0,0
534,1390332.39,1390332.39,0.0,0.0,0.0,1
332,194613.58,0.0,0.0,4416456.0,4611069.58,0
402,389586.7,315.0,0.0,1251218.25,1640804.95,0
230,7460.93,913736.07,906275.14,0.0,0.0,0
44,3846.79,30157.0,26310.21,0.0,0.0,0
36,168134.95,0.0,0.0,2262001.08,2430136.03,0
514,1916.28,0.0,0.0,0.0,0.0,0
333,3195375.72,72525.7,0.0,3232197.49,6427573.21,0
402,15515.97,0.0,0.0,0.0,0.0,0
570,2736.86,197460.0,194723.14,0.0,0.0,0
306,7091.91,196229.44,189137.53,0.0,0.0,0
279,55786.29,0.0,0.0,387732.89,443519.19,0
332,6744.59,0.0,0.0,15515.04,22259.63,0
230,285375.53,7359093.7,7644469.23,1846013.2,1560637.67,0
68,1858515.57,1858515.57,0.0,0.0,0.0,1
235,214395.9,3313352.47,3527748.38,6805804.27,6591408.36,0
399,26977.37,163756.38,136779.01,0.0,0.0,0
283,123071.74,99586.0,0.0,192828.88,315900.61,0
96,201.46,442838.0,442636.54,0.0,0.0,0
597,6205.27,0.0,0.0,0.0,0.0,0
347,3374.73,0.0,0.0,0.0,0.0,0
130,711.04,0.0,0.0,0.0,0.0,0
308,38936.45,26463.0,0.0,0.0,0.0,0
255,487003.4,0.0,0.0,1112277.94,1599281.34,0
547,215089.3,21594.0,236683.3,1250057.34,1034968.04,0
280,213633.37,260308.0,46674.63,821468.53,1035101.9,0
305,122335.77,11723595.72,11845931.49,1904741.94,1782406.17,0
621,348751.45,348751.45,0.0,0.0,0.0,1
350,5769.67,0.0,0.0,0.0,0.0,0
161,20430.28,74700.26,54269.98,0.0,0.0,0
38,36511.07,22922681.13,22959192.2,449108.22,412597.14,0
281,276407.18,0.0,0.0,2194175.96,2470583.14,0
350,12489.23,0.0,0.0,0.0,0.0,0
331,67615.72,0.0,0.0,309496.02,377111.74,0
94,30124.83,2568963.3,2599088.13,130083.15,99958.32,0
258,265109.91,1690829.48,1955939.39,1066388.07,801278.16,0
374,35928.87,0.0,0.0,483144.02,519072.89,0
297,3105902.49,3105902.49,0.0,2966634.88,6072537.37,1
155,1864196.57,152486.0,0.0,603364.16,2467560.72,0
15,203774.46,137604.6,0.0,622523.11,1375876.44,0
323,608477.87,0.0,0.0,1022934.12,1631412.0,0
203,155574.08,124.0,0.0,214332.32,369906.4,0
578,190815.79,190815.79,0.0,1686901.31,1877717.1,1
210,3078.24,10554.0,7475.76,0.0,0.0,0
352,739506.47,349545.11,0.0,1132529.92,1872036.39,0
255,98590.67,0.0,0.0,1134746.49,1233337.16,0
356,69779.23,8421300.0,8491079.23,271019.94,201240.7,0
229,13757.33,40287.44,26530.11,14724480.94,14738238.28,0
482,1059347.56,1059347.56,0.0,234543.3,1293890.85,1
16,19539.84,10445.0,0.0,0.0,0.0,0
589,1836.43,202899.56,201063.13,0.0,0.0,0
372,204417.83,0.0,0.0,4101501.85,4315071.17,0
19,1401.12,397383.12,395981.99,0.0,0.0,0
347,6823.91,285678.71,278854.8,0.0,0.0,0
269,1314897.11,1314897.11,0.0,0.0,1314897.11,1
546,358213.07,0.0,0.0,550930.19,909143.25,0
254,12531.52,377477.5,364945.98,0.0,0.0,0
299,7568.63,0.0,0.0,0.0,0.0,0
164,252936.11,0.0,0.0,1565525.35,1818461.45,0
305,25823.71,632259.56,606435.85,0.0,0.0,0
306,11465.24,1932.0,0.0,9297141.32,9308606.56,0
353,10712.86,219732.18,209019.32,0.0,0.0,0
497,462441.03,462441.03,0.0,0.0,0.0,1
252,90407.63,150.0,0.0,1664720.66,1452287.09,0
133,14412.88,14793.0,380.12,0.0,0.0,0
19,10625.83,0.0,0.0,0.0,0.0,0
304,91580.42,0.0,0.0,218272.92,309853.34,0
355,25132.55,10274.0,0.0,0.0,0.0,0
10,484543.73,211970.0,696513.73,0.0,0.0,0
12,331151.41,0.0,0.0,3150831.4,3724351.33,0
346,156260.45,3857870.52,4014130.97,1819906.49,1663646.04,0
372,11396.46,55351.05,43954.59,0.0,0.0,0
230,1230.5,20208.0,21438.5,0.0,0.0,0
325,190443.28,35.0,190478.28,202636.91,12193.63,0
140,4154.8,0.0,0.0,0.0,0.0,0
227,25235.8,12060.0,0.0,0.0,0.0,0
139,129478.04,938495.75,1067973.79,214037.6,84559.56,0
407,13327.57,0.0,0.0,0.0,0.0,0
162,285729.92,0.0,0.0,605542.58,891272.49,0
596,18573.3,100243.0,81669.7,0.0,0.0,0
206,14206.82,14206.82,0.0,0.0,0.0,1
343,59829.03,59829.03,0.0,0.0,0.0,1
254,18208.45,195.0,0.0,0.0,0.0,0
135,290735.46,28041.0,0.0,1039753.69,1330489.15,0
528,311234.46,311234.46,0.0,978976.44,1290210.9,1
263,3782.17,4993.42,1211.24,0.0,0.0,0
15,112359.32,64190.42,0.0,188502.38,828259.27,0
305,10000000.0,10000000.0,0.0,0.0,10000000.0,1
273,3738574.9,3738574.9,0.0,0.0,0.0,1
93,38150.22,38150.22,0.0,30220.14,68370.36,1
207,167027.22,0.0,0.0,390375.96,557403.19,0
522,18957.71,0.0,0.0,0.0,0.0,0
157,175315.86,10473523.28,10648839.14,804618.66,629302.8,0
347,205213.36,1630585.73,1835799.09,274029.14,68815.78,0
327,6917.99,0.0,0.0,0.0,0.0,0
474,13631.86,11984.0,25615.86,434889.54,421257.69,0
10,7887.15,405111.72,397224.57,0.0,0.0,0
13,755190.6,0.0,0.0,1930779.93,2685970.53,0
46,21357.83,0.0,0.0,0.0,0.0,0
347,370618.82,49.0,0.0,187321.2,557940.02,0
209,7110.44,217574.39,210463.94,0.0,0.0,0
255,26412.39,0.0,0.0,408564.87,434977.26,0
202,534451.53,515442.0,0.0,0.0,534451.53,0
184,41091.94,0.0,0.0,85827.63,126919.57,0
561,615954.92,615954.92,0.0,0.0,0.0,1
395,118540.66,5083.0,123623.66,1215836.45,1097295.79,0
250,151170.4,0.0,0.0,1817790.23,1968960.64,0
702,10000000.0,33171085.59,23171085.59,0.0,0.0,1
183,11066.88,5447.0,0.0,0.0,11066.88,0
574,238161.54,3235892.4,3474053.94,1149953.38,911791.84,0
348,10343.28,54910.0,44566.72,0.0,0.0,0
282,6416.97,186.0,0.0,0.0,0.0,0
310,31463.11,0.0,0.0,0.0,0.0,0
149,3567795.25,3567795.25,0.0,0.0,3567795.25,1
274,514475.72,5044086.79,5558562.51,1729226.08,1214750.36,0
371,284464.99,0.0,0.0,10851865.32,11136330.31,0
134,33212.94,54854.97,21642.04,0.0,0.0,0
212,2038.57,0.0,0.0,0.0,0.0,0
417,1049586.54,1049586.54,0.0,0.0,0.0,1
230,40611.22,0.0,0.0,0.0,40611.22,1
330,160389.72,318.0,0.0,0.0,160389.72,0
178,66000.7,0.0,0.0,1440441.11,1506441.82,0
180,3733.42,22629.0,18895.58,0.0,0.0,0
182,29169.83,157049.0,127879.17,22274.89,51444.72,0
16,19763.79,92969.0,73205.21,0.0,0.0,0
132,577730.84,106719.0,0.0,160741.95,940859.57,0
275,9977.72,41887.96,31910.24,0.0,0.0,0
578,4961014.03,4961014.03,0.0,21847.95,4982861.98,1
231,352503.09,5145.0,0.0,0.0,352503.09,0
349,36487.21,0.0,0.0,0.0,0.0,0
15,289832.87,10039.0,0.0,863779.65,1153612.52,0
427,225324.05,225324.05,0.0,0.0,0.0,1
397,141475.04,12474.0,153949.04,60512.95,0.0,0
633,405400.26,405400.26,0.0,707011.54,1112411.81,1
334,20207.69,10973.0,0.0,0.0,0.0,0
283,155474.54,111908.49,0.0,3627686.4,3783160.94,0
331,309412.74,40565.0,0.0,144510.03,453922.77,0
299,3037.18,0.0,0.0,0.0,0.0,0
250,174683.34,174683.34,0.0,449036.7,623720.04,1
465,461255.26,461255.26,0.0,0.0,0.0,1
86,305817.12,305817.12,0.0,0.0,0.0,1
20,448025.06,448025.06,0.0,0.0,0.0,1
401,5929.45,0.0,0.0,0.0,0.0,0
254,32030.22,20979.0,0.0,0.0,32030.22,0
333,10584.31,2924.0,0.0,0.0,0.0,0
331,15555.22,0.0,0.0,0.0,0.0,0
205,178675.07,1908717.81,2087392.88,688541.24,509866.17,0
402,322906.4,14439.0,0.0,668307.9,991214.31,0
119,866414.41,50393.76,0.0,2149258.12,3015672.54,0
193,3398.9,148633.0,145234.1,0.0,0.0,0
36,465189.61,34753.0,499942.61,0.0,0.0,0
187,13057.41,1070.0,0.0,0.0,0.0,0
181,158870.19,0.0,0.0,326817.85,485688.05,0
355,45294.3,0.0,0.0,357540.07,402834.37,0
321,12614.14,9804.52,0.0,0.0,0.0,0
164,69691.32,3693.0,0.0,0.0,69691.32,0
162,4707.16,237.0,0.0,209972.31,214679.47,0
214,40900.78,0.0,0.0,0.0,0.0,0
64,104957.85,104957.85,0.0,0.0,0.0,1
495,197943.1,197943.1,0.0,0.0,0.0,1
19,22860.16,279038.36,256178.2,0.0,0.0,0
617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
278,2583.2,0.0,0.0,0.0,0.0,0
252,224407.73,272.0,0.0,57825.02,282232.75,0
134,39818.25,15611779.89,15651598.13,885033.21,845214.97,0
283,113561.2,105110.0,218671.2,6733026.34,6619465.14,0
596,196385.55,196385.55,0.0,0.0,0.0,1
284,10091.6,0.0,0.0,0.0,0.0,0
201,922933.51,138484.0,0.0,1419629.66,2342563.17,0
279,13889.02,23324.0,9434.98,0.0,0.0,0
325,175652.21,2299014.25,2474666.46,446509.95,270857.74,0
67,106460.7,106460.7,0.0,1414263.15,1520723.84,1
500,58339.09,6740.0,0.0,39722.4,98061.49,0
139,14271.44,0.0,0.0,0.0,0.0,0
330,41120.83,0.0,0.0,121036.21,162157.04,0
20,13642.72,15982.0,2339.28,0.0,0.0,0
40,246892.59,5195782.37,5442674.95,4081598.61,3834706.03,0
13,396689.76,0.0,0.0,413729.03,810418.78,0
40,12758.86,26732.0,13973.14,0.0,0.0,0
168,14045.2,2626.0,0.0,0.0,0.0,0
233,48156.69,48156.69,0.0,132064.21,180220.9,1
286,10935.49,81638.0,70702.51,0.0,0.0,0
259,85143.27,8354618.04,8439761.3,179532.42,94389.15,0
262,47281.55,98810.7,51529.15,374654.42,421935.97,0
143,1608571.02,1608571.02,0.0,0.0,0.0,1
94,1677896.07,0.0,0.0,2624738.1,4302634.17,0
299,2836.84,6080.0,3243.16,0.0,0.0,0
203,314636.99,17448.0,332084.99,72564.34,0.0,0
329,50515.27,0.0,0.0,0.0,0.0,0
156,365368.53,0.0,0.0,437095.53,802464.06,0
14,71216.64,9503.0,0.0,215.0,894761.83,0
206,298885.09,0.0,0.0,561691.82,860576.9,0
250,430866.29,0.0,0.0,1015806.61,1446672.91,0
263,6492.35,26849.3,20356.96,0.0,0.0,0
165,14379.66,245.0,0.0,0.0,0.0,0
329,20580.87,0.0,0.0,0.0,0.0,0
379,4445514.2,4445514.2,0.0,910628.33,5356142.53,1
303,146077.16,7510.0,0.0,822050.7,968127.86,0
451,5075.15,3595125.29,3600200.44,269681.87,264606.71,0
228,1426.18,7730551.06,7731977.24,544167.68,542741.49,0
332,139470.49,220916.0,360386.49,198359.18,58888.69,0
347,283454.48,1076758.67,1360213.15,1190343.64,906889.16,0
349,269925.3,0.0,0.0,4206316.1,4476241.4,0
460,1424002.7,1424002.7,0.0,11407.5,1435410.19,1
370,3529.26,0.0,0.0,0.0,0.0,0
162,105843.25,0.0,0.0,708932.0,814775.25,0
210,3270.94,0.0,0.0,0.0,0.0,0
39,113944.8,0.0,0.0,3919683.56,4498524.46,0
188,430036.65,24.0,0.0,2214140.86,2644177.51,0
137,343168.38,0.0,0.0,1991775.0,2334943.38,0
204,425832.6,1563.0,0.0,2996748.41,3422581.01,0
380,7506.87,900197.0,892690.13,0.0,0.0,0
14,279478.16,14622.0,294100.16,920036.83,640558.67,0
397,181397.66,61449.0,0.0,1106853.54,1288251.2,0
308,181627.14,0.0,0.0,512959.04,694586.18,0
141,10582.34,14602.0,4019.66,0.0,0.0,0
210,156563.3,38443.68,0.0,1436304.69,1592867.99,0
18,1102133.9,1102133.9,0.0,306228.56,1408362.45,1
165,173880.02,52201.0,0.0,386776.86,560656.87,0
592,171252.49,0.0,0.0,1625288.75,1796541.24,0
332,14322.18,0.0,0.0,0.0,0.0,0
402,51234.46,30931.0,82165.46,0.0,0.0,0
21,307729.26,9037.0,0.0,0.0,307729.26,0
283,177116.25,11099.0,0.0,5170460.62,5347576.87,0
269,676882.33,676882.33,0.0,0.0,676882.33,1
368,199414.45,199414.45,0.0,0.0,199414.45,1
553,254528.76,254528.76,0.0,0.0,0.0,1
249,113303.12,201463.0,88159.88,0.0,113303.12,0
182,210923.02,0.0,210923.02,901666.57,475813.95,0
549,1571565.56,1571565.56,0.0,0.0,1571565.56,1
209,251646.38,148950.55,0.0,2299135.45,2550781.83,0
334,31158.5,209792.0,178633.5,0.0,0.0,0
164,230287.15,793698.0,563410.85,0.0,230287.15,0
378,789.13,0.0,0.0,121641.04,122430.17,0
354,113833.97,0.0,0.0,594836.42,708670.39,0
143,155832.86,25837482.82,25993315.68,507680.25,351847.39,0
514,137605.04,137605.04,0.0,0.0,0.0,1
280,10022.01,697561.0,687538.99,1068476.06,1078498.07,0
250,193916.93,155554.0,349470.93,0.0,0.0,0
375,18166.72,0.0,0.0,0.0,0.0,0
13,1151.01,0.0,0.0,0.0,0.0,0
307,297446.6,0.0,0.0,2109245.81,1890768.22,0
590,197066.64,10856.0,0.0,1574542.0,1771608.64,0
379,119186.61,0.0,0.0,151153.78,270340.4,0
692,25845.83,0.0,0.0,0.0,0.0,0
282,2991.76,0.0,0.0,0.0,0.0,0
10,16100.82,0.0,0.0,0.0,0.0,0
138,1724.07,21323.0,19598.93,0.0,0.0,0
270,757422.83,757422.83,0.0,0.0,0.0,1
324,12948.03,170.0,0.0,0.0,0.0,0
10,2662734.59,2662734.59,0.0,0.0,0.0,1
226,66101.09,2029850.96,2095952.05,1052743.78,1051597.13,0
213,107902.86,0.0,0.0,1549028.89,1656931.76,0
354,15293.69,20300.0,5006.31,0.0,0.0,0
334,128831.83,0.0,0.0,5138948.56,5267780.39,0
259,2260.23,0.0,0.0,0.0,0.0,0
397,41354.72,14933.0,0.0,0.0,0.0,0
334,5201.83,137233.0,132031.17,0.0,0.0,0
179,2047.1,119084.2,117037.09,0.0,0.0,0
17,89853.32,4518207.08,4608060.4,7450378.25,7360524.94,0
596,167034.77,69631.17,0.0,273744.17,440778.94,0
705,62898.81,62898.81,0.0,0.0,62898.81,1
22,250.08,677401.0,677150.92,0.0,0.0,0
15,205266.2,3686.0,0.0,11232157.78,11437423.98,0
8,178139.27,177682.0,0.0,14020.0,0.0,0
162,173669.73,0.0,0.0,237990.24,411659.97,0
373,402684.64,11536422.82,11939107.47,1245334.15,842649.51,0
426,433091.39,44462.0,0.0,181025.84,614117.23,0
13,32166.93,0.0,0.0,59806.0,81220.4,0
304,10000000.0,19335.0,0.0,0.0,66308418.91,0
356,50198.81,1008.0,0.0,0.0,50198.81,0
254,30465.36,0.0,0.0,1250861.73,1281327.1,0
136,5206.94,0.0,0.0,0.0,0.0,0
46,347804.48,13215578.05,13563382.53,399708.14,51903.67,0
348,222450.72,103164.0,0.0,0.0,222450.72,0
351,232910.57,2038.0,0.0,0.0,232910.57,0
664,4651.43,4651.43,0.0,4812422.91,4817074.35,1
310,14753.25,46489.02,31735.77,0.0,0.0,0
590,498183.25,498183.25,0.0,0.0,0.0,1
548,16923.65,21047.0,4123.35,0.0,0.0,0
188,92522.75,26803.0,119325.75,4207845.72,3874481.46,0
7,21571.0,21571.0,0.0,30797.41,71140.3,1
20,338070.04,2415975.04,2754045.08,668782.12,330712.08,0
331,173073.75,357911.0,184837.25,76459.66,249533.41,0
184,253305.08,69648.0,0.0,647365.33,900670.41,0
94,1454592.61,1454592.61,0.0,0.0,0.0,1
181,15116.78,0.0,0.0,0.0,0.0,0
592,5593.85,14697.0,9103.15,682356.11,687949.96,0
204,46076.1,2941.0,49017.1,961729.2,915653.1,0
